platform,brand_name,url_slug,city,zone,address,latitude,longitude,price_range,cuisine_tags,scraped_at
swiggy,Grameen Kulfi,swiggy_351118,Mumbai,Thane West,"Pokhran Road, Mumbai",19.2183,72.9781,₹,"[""Ice Cream"", ""Desserts""]",2026-06-08T16:00:22.211919
swiggy,Go Zero Ice Creams & Desserts,swiggy_576026,Mumbai,Hiranandani Estate,"Vartaknagar Manpada Zone, Mumbai",19.2183,72.9781,₹,"[""Ice Cream"", ""Desserts"", ""Healthy Food""]",2026-06-08T16:00:22.212216
swiggy,Chimichurri - The Asian Kitchen,swiggy_559878,Mumbai,Thane West,"R Mall Thane, Mumbai",19.2183,72.9781,₹₹₹,"[""Asian"", ""Japanese""]",2026-06-08T16:00:22.212546
swiggy,NIC Ice Creams,swiggy_91287,Mumbai,Thane West,"Pokhran Road, Mumbai",19.2183,72.9781,₹,"[""Ice Cream"", ""Desserts""]",2026-06-08T16:00:22.212861
swiggy,BOX8 - Desi Meals,swiggy_289331,Mumbai,Thane West,"haria industrial estate, Mumbai",19.2183,72.9781,₹,"[""North Indian"", ""Biryani"", ""Thalis"", ""Home Food""]",2026-06-08T16:00:22.213150
swiggy,The Boston Cafe & Patisserie,swiggy_375850,Mumbai,Thane West,"Thane West, Mumbai",19.2183,72.9781,₹₹,"[""Desserts"", ""Bakery""]",2026-06-08T16:00:22.213465
swiggy,Swamy - South Indian Food Express,swiggy_63802,Mumbai,Thane West,"Vasant Vihar, Thane West, Mumbai",19.2183,72.9781,₹,"[""South Indian"", ""Indian""]",2026-06-08T16:00:22.213794
swiggy,1441 Pizzeria,swiggy_50483,Mumbai,Thane West,"Thane West, Mumbai",19.2183,72.9781,₹₹,"[""Italian"", ""Pizzas"", ""Pastas""]",2026-06-08T16:00:22.214117
swiggy,China Bistro,swiggy_12349,Mumbai,Thane West,"Thane West, Mumbai",19.2183,72.9781,₹₹₹,"[""Chinese"", ""Asian"", ""Pan-Asian"", ""Sushi"", ""Japanese"", ""Korean"", ""Thai"", ""Desserts""]",2026-06-08T16:00:22.214445
swiggy,Seoul Burgers & Shakes,swiggy_1181681,Mumbai,WAGBIL ROAD,"KAVESAR, Mumbai",19.2183,72.9781,₹,"[""Burger"", ""Bubble Tea"", ""Fast Food"", ""Beverages"", ""Juice and shake""]",2026-06-08T16:00:22.214715
swiggy,Truth Bowl,swiggy_1053833,Mumbai,Thane West,"Azad Nagar, Mumbai",19.2183,72.9781,₹,"[""North Indian"", ""High Protein"", ""Biryani""]",2026-06-08T16:00:22.214992
swiggy,Gaurav Sweets and Namkeen,swiggy_379825,Mumbai,Dhokali,"Wing 1, Mumbai",19.2183,72.9781,₹,"[""Chaat"", ""Sweets"", ""Snacks""]",2026-06-08T16:00:22.215272
